2052,嘉義縣,2013/12/13,朴子,5.3,0.45,0,18.0,28,87,41.0,22.29,2.38,19.91,0,0,0,2.86,20.4,76.66,68.0
2053,嘉義縣,2013/12/13,新港,3.6,0.41,0,17.6,26,75,41.0,21.88,2.86,19.02,0,0,0,3.65,19.97,77.96,62.0
2054,嘉義縣,2013/12/12,朴子,5.2,0.46,0,24.6,38,96,49.0,19.52,2.13,17.39,0,0,0,1.73,18.84,66.28,73.0
2055,嘉義縣,2013/12/12,新港,5.7,0.55,0,20.9,36,102,59.0,23.86,3.58,20.28,0,0,0,1.88,18.17,69.51,76.0
2056,嘉義縣,2013/12/11,朴子,5.8,0.46,0,24.9,31,114,50.0,20.73,2.15,18.59,0,0,0,2.5,17.78,63.25,82.0
2057,嘉義縣,2013/12/11,新港,4.5,0.46,0,24.7,31,93,53.0,19.99,2.25,17.74,0,0,0,2.9,16.97,67.94,72.0
2058,嘉義縣,2013/12/10,朴子,8.4,0.82,0,23.4,32,200,92.0,24.06,1.92,22.14,0,0,0,2.63,18.83,63.4,125.0
2059,嘉義縣,2013/12/10,新港,5.2,0.75,0,27.6,36,144,91.0,19.36,2.17,17.19,0,0,0,3.21,18.2,67.38,97.0
2060,嘉義縣,2013/12/09,朴子,3.2,0.34,0,42.9,51,90,46.0,11.05,1.67,9.38,0,0,0,2.87,23.07,68.33,70.0
2061,嘉義縣,2013/12/09,新港,2.9,0.4,0,36.7,54,89,51.0,13.41,1.86,11.55,0,0,0,3.35,22.53,75.82,70.0
2062,嘉義縣,2013/12/08,朴子,4.3,0.37,0,34.3,60,92,47.0,16.97,3.02,13.95,0,0,0,1.32,22.03,79.19,71.0
2063,嘉義縣,2013/12/08,新港,4.1,0.48,0,34.2,69,103,58.0,22.28,5.83,16.45,0,0,0,1.39,21.65,79.06,76.0
2064,嘉義縣,2013/12/07,朴子,3.9,0.37,0,32.0,57,85,39.0,19.02,2.77,16.25,0,0,0,1.78,21.57,68.38,68.0
2065,嘉義縣,2013/12/07,新港,3.5,0.43,0,20.0,42,82,42.0,21.15,3.21,17.94,0,0,0,1.38,19.96,76.1,66.0
2066,嘉義縣,2013/12/06,朴子,4.2,0.42,0,30.4,54,126,57.0,26.82,4.14,22.68,0,0,0,2.16,19.49,60.77,88.0
2067,嘉義縣,2013/12/06,新港,4.8,0.47,0,29.3,57,112,66.0,26.01,3.56,22.45,0,0,0,2.61,19.19,59.59,81.0
2068,嘉義縣,2013/12/05,朴子,4.2,0.52,0,35.6,78,109,57.0,29.73,5.58,24.15,0,0,0,1.2,18.55,57.88,82.0
2069,嘉義縣,2013/12/05,新港,4.6,0.6,0,32.1,77,112,69.0,35.74,9.97,25.76,0,0,0,1.38,17.69,60.89,88.0
2070,嘉義縣,2013/12/04,朴子,4.0,0.44,0,36.8,70,120,0,19.96,3.81,16.15,0,0,0,1.79,18.04,66.24,85.0
2071,嘉義縣,2013/12/04,新港,3.6,0.53,0,31.4,67,121,71.0,25.75,5.92,19.84,0,0,0,2.11,17.37,68.38,86.0
2072,嘉義縣,2013/12/03,朴子,5.7,0.49,0,42.1,83,123,0,23.82,6.09,17.73,0,0,0,1.57,18.37,66.28,86.0
2073,嘉義縣,2013/12/03,新港,5.2,0.55,0,40.2,85,127,75.0,25.07,5.34,19.72,0,0,0,1.56,17.91,66.32,88.0
2074,嘉義縣,2013/12/02,朴子,3.5,0.4,0,36.1,64,118,58.0,16.42,1.92,14.46,0,0,0,1.68,18.23,62.82,84.0
2075,嘉義縣,2013/12/02,新港,4.0,0.43,0,32.3,61,104,53.0,19.4,2.68,16.72,0,0,0,1.69,17.34,66.69,77.0
2076,嘉義縣,2013/12/01,朴子,3.4,0.42,0,32.1,59,128,62.0,21.44,4.94,16.5,0,0,0,2.17,17.91,65.71,89.0
2077,嘉義縣,2013/12/01,新港,3.6,0.44,0,33.1,61,104,63.0,19.96,4.33,15.63,0,0,0,2.43,17.21,67.41,77.0
2078,屏東縣,2013/12/31,屏東,4.5,0.8,0,32.5,0,99,66.0,27.94,3.22,24.73,0,0,0,1.01,19.68,64.22,0
2079,屏東縣,2013/12/31,潮州,3.7,0.56,0,32.1,0,107,70.0,0,0,0,0,0,0,1.13,18.69,71.81,0
2080,屏東縣,2013/12/31,恆春,1.5,0.23,0,46.7,0,31,21.0,2.71,0.29,2.43,0,0,0,5.4,20.39,76.03,0
2081,屏東縣,2013/12/30,屏東,3.6,0.68,0,24.3,0,84,59.0,24.61,4.0,20.61,0,0,0,1.15,18.36,65.46,0
2082,屏東縣,2013/12/30,潮州,2.9,0.52,0,23.6,0,93,71.0,0,0,0,0,0,0,1.67,17.75,70.17,0
2083,屏東縣,2013/12/30,恆春,1.2,0.23,0,42.0,0,24,13.0,2.3,0.58,1.7,0,0,0,5.22,19.75,72.95,0
2084,屏東縣,2013/12/29,屏東,2.9,0.56,0,23.7,0,86,62.0,20.84,2.84,18.0,0,0,0,0.94,16.39,69.33,0
2085,屏東縣,2013/12/29,潮州,3.1,0.53,0,23.9,0,108,77.0,0,0,0,0,0,0,1.28,16.31,72.86,0
2086,屏東縣,2013/12/29,恆春,1.8,0.23,0,38.4,0,25,13.0,4.04,1.38,2.67,0,0,0,8.27,18.52,70.66,0
2087,屏東縣,2013/12/28,屏東,4.6,0.79,0,19.0,0,127,82.0,28.28,5.5,22.77,0,0,0,0.92,14.76,70.49,0
2088,屏東縣,2013/12/28,潮州,4.6,0.73,0,20.1,0,157,102.0,0,0,0,0,0,0,1.36,14.39,75.38,0
2089,屏東縣,2013/12/28,恆春,1.0,0.24,0,42.7,0,35,19.0,4.52,2.04,2.48,0,0,0,8.28,17.54,63.59,0
2090,屏東縣,2013/12/27,屏東,7.3,0.88,0,29.2,0,149,108.0,23.99,1.8,22.2,0,0,0,1.26,14.85,63.94,0
2091,屏東縣,2013/12/27,潮州,6.4,0.79,0,23.0,0,180,126.0,0,0,0,0,0,0,1.58,14.2,72.48,0
2092,屏東縣,2013/12/27,恆春,5.0,0.61,0,33.2,0,54,42.0,10.18,1.87,8.31,0,0,0,8.75,15.61,80.36,0
2093,屏東縣,2013/12/26,屏東,2.8,0.52,0,23.0,0,68,41.0,17.79,2.26,15.53,0,0,0,1.72,18.4,72.33,0
2094,屏東縣,2013/12/26,潮州,2.5,0.51,0,22.0,0,88,53.0,0,0,0,0,0,0,2.29,18.53,74.65,0
2095,屏東縣,2013/12/26,恆春,0.6,0.28,0,38.7,0,36,19.0,5.86,1.73,4.12,0,0,0,6.11,19.94,82.2,0
2096,屏東縣,2013/12/25,屏東,2.8,0.54,0,23.0,0,68,45.0,20.5,2.45,18.05,0,0,0,0.95,19.6,75.59,0
2097,屏東縣,2013/12/25,潮州,3.7,0.51,0,31.2,0,103,62.0,0,0,0,0,0,0,1.37,20.77,72.42,0
2098,屏東縣,2013/12/25,恆春,2.2,0.25,0,47.6,0,19,7.0,2.9,1.92,0.94,0,0,0,8.69,20.83,76.87,0
2099,屏東縣,2013/12/24,屏東,2.0,0.49,0,22.3,0,64,41.0,21.33,3.03,18.3,0,0,0,0.81,19.37,73.79,0
2100,屏東縣,2013/12/24,潮州,2.6,0.47,0,21.6,0,101,61.0,0,0,0,0,0,0,1.39,18.86,78.76,0
2101,屏東縣,2013/12/24,恆春,3.4,0.15,0,47.7,0,17,6.0,3.16,2.09,1.07,0,0,0,13.11,20.53,74.88,0
2102,屏東縣,2013/12/23,屏東,3.5,0.54,0,25.5,0,61,34.0,20.1,2.98,17.13,0,0,0,0.83,20.12,67.63,0
2103,屏東縣,2013/12/23,潮州,3.5,0.49,0,20.2,0,91,56.0,0,0,0,0,0,0,1.15,19.42,73.31,0
2104,屏東縣,2013/12/23,恆春,3.4,0.14,0,44.6,0,18,5.0,0,0,0,0,0,0,6.9,20.86,76.03,0
2105,屏東縣,2013/12/22,屏東,2.5,0.61,0,22.9,0,65,47.0,20.47,2.49,17.98,0,0,0,0.78,18.16,70.81,0
2106,屏東縣,2013/12/22,潮州,3.2,0.62,0,22.0,0,92,63.0,18.55,1.35,17.21,0,0,0,1.27,17.83,75.8,0
2107,屏東縣,2013/12/22,恆春,3.8,0.23,0,43.5,0,18,8.0,0.85,0.31,0.45,0,0,0,10.44,19.91,72.18,0
2108,屏東縣,2013/12/21,屏東,2.5,0.66,0,16.1,0,61,43.0,24.41,3.09,21.31,0,0,0,1.11,17.79,74.79,0
2109,屏東縣,2013/12/21,潮州,2.0,0.55,0,17.0,0,79,51.0,20.16,1.66,18.51,0,0,0,1.54,17.66,78.43,0
2110,屏東縣,2013/12/21,恆春,4.3,0.33,0,42.3,0,22,11.0,2.72,0.64,2.08,0,0,0,10.77,19.51,73.68,0
2111,屏東縣,2013/12/20,屏東,2.9,0.56,0,19.5,0,61,43.0,19.97,2.32,17.66,0,0,0,1.03,17.32,73.37,0
2112,屏東縣,2013/12/20,潮州,2.4,0.47,0,18.1,0,79,51.0,17.6,2.09,15.51,0,0,0,1.4,17.09,76.66,0
2113,屏東縣,2013/12/20,恆春,2.7,0.25,0,46.4,0,23,10.0,3.22,1.72,1.5,0,0,0,10.31,19.02,73.68,0
2114,屏東縣,2013/12/19,屏東,1.9,0.45,0,20.1,0,51,37.0,17.03,2.05,14.98,0,0,0,1.27,15.69,77.84,0
2115,屏東縣,2013/12/19,潮州,2.2,0.37,0,16.8,0,63,41.0,13.64,1.21,12.41,0,0,0,1.6,15.56,83.11,0
2116,屏東縣,2013/12/19,恆春,1.4,0.22,0,39.4,0,25,11.0,2.23,0.71,1.48,0,0,0,7.67,18.55,78.98,0
2117,屏東縣,2013/12/18,屏東,0.7,0.36,0,23.3,0,26,12.0,14.48,1.82,12.66,0,0,0,1.46,17.08,80.16,0
2118,屏東縣,2013/12/18,潮州,3.0,0.29,0,22.9,0,29,16.0,12.7,1.79,10.9,0,0,0,1.71,17.04,83.87,0
2119,屏東縣,2013/12/18,恆春,0.6,0.17,0,34.5,0,15,6.0,4.59,2.55,2.04,0,0,0,5.82,18.1,90.44,0
2120,屏東縣,2013/12/17,屏東,2.6,0.51,0,13.1,0,33,23.0,20.71,5.93,14.77,0,0,0,1.46,18.76,88.89,0
2121,屏東縣,2013/12/17,潮州,4.3,0.41,0,11.0,0,47,30.0,18.4,5.3,13.08,0,0,0,1.83,18.8,92.28,0
2122,屏東縣,2013/12/17,恆春,0.7,0.15,0,31.3,0,17,7.0,3.09,0.87,2.2,0,0,0,6.9,20.86,91.2,0
2123,屏東縣,2013/12/16,屏東,5.1,0.72,0,26.3,0,80,45.0,25.45,4.82,20.63,0,0,0,0.78,23.31,79.8,0
2124,屏東縣,2013/12/16,潮州,4.6,0.6,0,27.5,0,104,68.0,20.88,3.4,17.47,0,0,0,1.13,22.81,83.0,0
2125,屏東縣,2013/12/16,恆春,2.3,0.14,0,36.6,0,25,8.0,1.91,1.24,0.66,0,0,0,5.83,24.82,78.77,0
2126,屏東縣,2013/12/15,屏東,4.6,0.86,0,22.0,51,119,70.0,24.72,2.49,22.23,2.318,0.276,2.04,0.87,22.73,82.75,84.0
2127,屏東縣,2013/12/15,潮州,4.1,0.76,0,25.6,63,146,81.0,18.64,2.9,15.74,0,0,0,1.18,22.33,84.26,98.0
2128,屏東縣,2013/12/15,恆春,0,0.17,393.58,41.0,43,12,3.0,2.3,1.04,1.25,0,0,0,9.26,23.21,81.49,37.0
2129,屏東縣,2013/12/14,屏東,6.0,0.94,0,19.9,40,127,83.0,34.78,3.79,30.98,0,0,0,1.01,21.76,81.73,88.0
2130,屏東縣,2013/12/14,潮州,5.5,0.76,0,23.3,47,129,89.0,21.86,3.36,18.5,0,0,0,1.02,21.01,87.64,90.0
2131,屏東縣,2013/12/14,恆春,0,0.18,395.22,44.4,45,15,7.0,1.77,0.65,1.08,0,0,0,11.09,22.59,81.34,38.0
2132,屏東縣,2013/12/13,屏東,4.7,1.0,0,33.7,69,134,88.0,31.66,2.12,29.49,2.44,0.377,2.06,1.0,22.6,70.67,92.0
2133,屏東縣,2013/12/13,潮州,4.6,0.72,0,32.4,64,151,103.0,20.34,2.29,18.05,0,0,0,1.19,21.64,77.08,100.0
2134,屏東縣,2013/12/13,恆春,1.5,0.23,399.59,40.2,47,19,12.0,3.03,1.14,1.9,0,0,0,8.7,22.02,79.87,41.0
2135,屏東縣,2013/12/12,屏東,5.3,0.84,0,26.2,55,120,75.0,27.98,2.49,25.49,2.385,0.336,2.05,0.8,20.99,67.24,85.0
2136,屏東縣,2013/12/12,潮州,5.8,0.72,0,30.9,62,156,98.0,22.33,2.65,19.68,0,0,0,1.01,20.57,73.82,103.0
2137,屏東縣,2013/12/12,恆春,1.9,0.3,404.57,42.0,44,26,17.0,3.66,1.21,2.44,0,0,0,10.03,20.67,73.34,38.0
2138,屏東縣,2013/12/11,屏東,3.7,0.78,0,22.8,40,118,79.0,27.04,2.44,24.59,2.211,0.255,1.96,0.9,20.61,67.05,84.0
2139,屏東縣,2013/12/11,潮州,4.1,0.78,0,23.8,51,170,112.0,23.54,1.92,21.62,0,0,0,1.32,20.57,69.92,110.0
2140,屏東縣,2013/12/11,恆春,1.0,0.37,407.23,40.9,46,26,17.0,4.28,1.88,2.4,0,0,0,9.22,20.29,75.95,39.0
2141,屏東縣,2013/12/10,屏東,5.2,0.89,0,29.7,59,114,77.0,29.19,3.22,25.97,0,0,0,0.93,22.32,67.52,82.0
2142,屏東縣,2013/12/10,潮州,4.1,0.67,0,30.8,56,113,75.0,16.37,1.5,14.88,0,0,0,1.53,21.6,72.95,82.0
2143,屏東縣,2013/12/10,恆春,4.5,0.59,421.3,45.0,56,62,48.0,5.11,1.15,3.96,0,0,0,10.67,20.78,76.41,57.0
2144,屏東縣,2013/12/09,屏東,3.0,0.53,0,39.9,56,90,59.0,15.12,1.33,13.77,2.062,0.147,1.92,1.85,24.23,65.67,70.0
2145,屏東縣,2013/12/09,潮州,4.3,0.4,0,29.8,50,77,52.0,13.02,1.42,11.58,0,0,0,1.82,23.45,69.07,64.0
2146,屏東縣,2013/12/09,恆春,2.7,0.22,406.21,55.2,71,38,25.0,4.31,1.63,2.68,0,0,0,6.31,24.65,73.9,75.0
2147,屏東縣,2013/12/08,屏東,8.3,0.81,0,51.1,77,113,72.0,23.15,0.93,22.22,2.256,0.241,2.02,1.09,22.95,66.06,82.0
2148,屏東縣,2013/12/08,潮州,4.7,0.49,0,45.5,71,96,70.0,12.06,1.14,10.92,0,0,0,1.16,21.99,74.48,73.0
2149,屏東縣,2013/12/08,恆春,0.6,0.13,402.31,45.0,46,15,9.0,1.93,0.8,1.11,0,0,0,6.61,21.34,86.97,42.0
2150,屏東縣,2013/12/07,屏東,4.7,0.78,0,46.5,78,90,53.0,26.7,1.16,25.5,2.326,0.287,2.04,1.04,22.32,58.42,80.0
2151,屏東縣,2013/12/07,潮州,5.8,0.47,0,59.2,91,98,68.0,13.39,1.55,11.84,0,0,0,1.52,21.18,66.3,92.0
2152,屏東縣,2013/12/07,恆春,1.4,0.15,403.15,54.4,55,25,14.0,3.16,1.55,1.61,0,0,0,11.81,22.22,73.25,46.0
2153,屏東縣,2013/12/06,屏東,3.3,0.63,0,44.5,66,75,49.0,23.32,1.52,21.81,2.16,0.225,1.94,1.0,20.94,51.71,64.0
2154,屏東縣,2013/12/06,潮州,2.7,0.38,0,44.7,74,74,54.0,12.3,1.0,11.3,0,0,0,1.61,19.26,62.56,78.0
2155,屏東縣,2013/12/06,恆春,1.0,0.14,402.99,53.1,57,32,18.0,3.25,2.43,0.82,0,0,0,7.18,21.21,71.25,49.0
2156,屏東縣,2013/12/05,屏東,5.3,0.81,0,43.9,79,92,63.0,27.3,3.63,23.67,2.247,0.301,1.95,1.11,19.66,51.82,97.0
2157,屏東縣,2013/12/05,潮州,5.3,0.46,0,54.2,86,95,73.0,14.26,1.62,12.63,0,0,0,1.36,18.0,67.73,93.0
2158,屏東縣,2013/12/05,恆春,1.2,0.13,403.26,55.1,57,28,17.0,2.64,1.05,1.59,0,0,0,8.33,21.02,62.83,48.0
2159,屏東縣,2013/12/04,屏東,6.0,0.57,0,49.6,88,96,60.0,20.91,1.56,19.35,0,0,0,0.94,19.61,57.76,87.0
2160,屏東縣,2013/12/04,潮州,5.7,0.47,0,57.4,97,109,80.0,13.29,0.69,12.57,0,0,0,1.37,18.3,68.81,96.0
2161,屏東縣,2013/12/04,恆春,1.7,0.18,406.89,62.2,66,44,29.0,2.23,1.56,0.65,0,0,0,4.74,19.61,66.33,56.0
2162,屏東縣,2013/12/03,屏東,4.9,0.68,0,41.9,79,91,56.0,25.68,2.44,23.24,0,0,0,0.94,20.1,59.99,79.0
2163,屏東縣,2013/12/03,潮州,4.3,0.43,0,48.9,83,88,62.0,13.76,1.9,11.84,0,0,0,1.34,19.04,70.08,92.0
2164,屏東縣,2013/12/03,恆春,2.4,0.22,409.09,67.6,72,51,34.0,4.53,3.3,1.23,0,0,0,7.19,20.02,64.17,62.0
2165,屏東縣,2013/12/02,屏東,6.4,0.69,0,36.7,67,86,55.0,25.62,2.13,23.49,2.26,0.25,2.01,1.12,19.98,64.05,70.0
2166,屏東縣,2013/12/02,潮州,3.8,0.41,0,46.0,76,82,60.0,12.25,1.31,10.93,0,0,0,1.41,18.83,73.63,74.0
2167,屏東縣,2013/12/02,恆春,2.4,0.16,407.44,59.8,69,39,24.0,2.48,0.92,1.52,0,0,0,10.26,20.74,62.25,60.0
2168,屏東縣,2013/12/01,屏東,3.3,0.55,0,40.1,72,79,51.0,20.47,1.8,18.68,2.132,0.183,1.95,1.18,19.47,60.32,77.0
2169,屏東縣,2013/12/01,潮州,2.7,0.39,0,47.7,83,73,53.0,12.54,1.73,10.81,0,0,0,1.41,18.08,68.67,90.0
2170,屏東縣,2013/12/01,恆春,1.6,0.14,407.17,50.7,54,30,17.0,1.63,0.52,1.14,0,0,0,7.83,20.19,60.6,46.0
2171,臺東縣,2013/12/31,臺東,2.3,0.44,0,34.8,0,37,22.0,9.28,2.21,7.07,0,0,0,2.33,19.4,75.85,0
2172,臺東縣,2013/12/31,關山,1.4,0,0,28.0,0,34,19.0,6.74,1.6,5.12,0,0,0,1.45,15.98,82.82,0
2173,臺東縣,2013/12/30,臺東,2.0,0.41,0,28.9,0,23,13.0,10.13,2.99,7.13,0,0,0,2.16,18.9,69.66,0
2174,臺東縣,2013/12/30,關山,1.1,0,0,25.4,0,25,12.0,7.67,1.16,6.52,0,0,0,1.47,16.06,75.51,0
2175,臺東縣,2013/12/29,臺東,1.8,0.37,0,25.6,0,33,13.0,10.09,2.39,7.7,0,0,0,2.24,16.21,69.53,0
2176,臺東縣,2013/12/29,關山,2.3,0,0,23.4,0,25,13.0,7.33,0.74,6.57,0,0,0,1.92,12.94,79.7,0
2177,臺東縣,2013/12/28,臺東,1.8,0.43,0,29.7,0,36,22.0,10.23,2.51,7.72,0,0,0,2.11,15.83,60.69,0
2178,臺東縣,2013/12/28,關山,1.9,0,0,25.5,0,37,21.0,6.96,1.11,5.84,0,0,0,1.07,12.42,70.01,0
2179,臺東縣,2013/12/27,臺東,4.8,0.84,0,23.6,0,75,50.0,17.56,3.57,13.99,0,0,0,2.14,15.01,73.38,0
2180,臺東縣,2013/12/27,關山,5.4,0,0,24.7,0,79,51.0,14.24,1.18,13.05,0,0,0,1.97,12.08,79.67,0
2181,臺東縣,2013/12/26,臺東,2.2,0.45,0,33.5,0,21,10.0,8.52,1.84,6.68,0,0,0,2.44,19.82,77.09,0
2182,臺東縣,2013/12/26,關山,1.7,0,0,26.9,0,20,7.0,7.72,1.7,6.0,0,0,0,1.81,16.7,84.09,0
2183,臺東縣,2013/12/25,臺東,1.6,0.43,0,37.7,0,15,7.0,8.3,1.99,6.3,0,0,0,2.06,19.99,76.1,0
2184,臺東縣,2013/12/25,關山,2.0,0,0,33.7,0,16,6.0,5.83,0.8,5.02,0,0,0,1.88,17.37,81.25,0
2185,臺東縣,2013/12/24,臺東,1.4,0.3,0,37.1,0,27,8.0,7.1,1.93,5.17,0,0,0,2.35,19.76,72.37,0
2186,臺東縣,2013/12/24,關山,1.8,0,0,37.1,0,19,6.0,5.84,0.93,4.93,0,0,0,3.08,16.49,80.78,0
2187,臺東縣,2013/12/23,臺東,0.9,0.34,0,31.3,0,15,7.0,8.56,2.59,5.97,0,0,0,2.06,19.69,72.5,0
2188,臺東縣,2013/12/23,關山,1.4,0,0,27.9,0,15,7.0,6.67,0.8,5.87,0,0,0,2.06,16.74,80.11,0
2189,臺東縣,2013/12/22,臺東,1.6,0.4,0,32.2,0,15,7.0,7.97,1.85,6.12,0,0,0,2.01,18.01,71.04,0
2190,臺東縣,2013/12/22,關山,1.5,0,0,32.7,0,16,9.0,6.0,1.18,4.82,0,0,0,2.16,15.12,78.68,0
2191,臺東縣,2013/12/21,臺東,2.3,0.52,0,30.2,0,19,11.0,9.8,2.39,7.41,0,0,0,2.01,17.28,73.37,0
2192,臺東縣,2013/12/21,關山,1.9,0,0,30.9,0,21,10.0,6.46,1.29,5.17,0,0,0,2.34,14.37,81.92,0
2193,臺東縣,2013/12/20,臺東,1.6,0.46,0,33.7,0,20,12.0,10.38,2.32,8.06,0,0,0,2.0,16.89,73.62,0
2194,臺東縣,2013/12/20,關山,1.6,0,0,35.5,0,24,14.0,5.66,0.7,4.96,0,0,0,2.56,13.77,83.27,0
2195,臺東縣,2013/12/19,臺東,1.1,0.41,0,28.3,0,18,10.0,10.0,2.73,7.28,0,0,0,1.83,17.86,76.72,0
2196,臺東縣,2013/12/19,關山,1.5,0,0,28.5,0,21,8.0,6.74,1.21,5.52,0,0,0,1.91,14.86,86.49,0
2197,臺東縣,2013/12/18,臺東,1.3,0.37,0,27.4,0,11,6.0,9.76,2.94,6.82,0,0,0,1.83,18.6,87.11,0
2198,臺東縣,2013/12/18,關山,1.4,0,0,26.8,0,11,3.0,6.84,0.96,5.84,0,0,0,1.19,15.94,94.21,0
2199,臺東縣,2013/12/17,臺東,1.2,0.4,0,27.3,0,14,7.0,9.04,2.71,6.35,0,0,0,1.71,21.32,89.34,0
2200,臺東縣,2013/12/17,關山,1.5,0,0,29.0,0,13,3.0,5.32,0.75,4.54,0,0,0,1.74,18.92,91.94,0
2201,臺東縣,2013/12/16,臺東,1.9,0.53,0,27.1,0,21,8.0,11.11,2.19,8.92,0,0,0,1.27,23.24,80.47,0
2202,臺東縣,2013/12/16,關山,1.2,0,0,22.2,0,15,4.0,5.45,0.96,4.49,0,0,0,1.34,20.9,86.4,0
2203,臺東縣,2013/12/15,臺東,1.2,0.35,0,29.3,32,5,4.0,8.42,2.34,6.08,0,0,0,1.4,21.24,91.56,32.0
2204,臺東縣,2013/12/15,關山,1.8,0,0,30.3,36,7,2.0,4.86,1.27,3.59,0,0,0,1.92,19.18,93.41,32.0
2205,臺東縣,2013/12/14,臺東,1.4,0.42,0,27.9,34,13,9.0,10.88,2.41,8.48,0,0,0,1.51,21.29,84.45,30.0
2206,臺東縣,2013/12/14,關山,1.8,0,0,27.8,31,15,8.0,6.23,1.35,4.88,0,0,0,2.03,18.77,90.2,29.0
2207,臺東縣,2013/12/13,臺東,0.8,0.45,0,26.5,36,25,12.0,10.51,2.59,7.92,0,0,0,1.88,21.31,78.58,35.0
2208,臺東縣,2013/12/13,關山,1.4,0,0,24.3,36,26,12.0,7.31,1.58,5.73,0,0,0,1.91,18.99,82.14,33.0
2209,臺東縣,2013/12/12,臺東,1.6,0.52,0,27.3,36,36,22.0,10.15,2.4,7.75,0,0,0,1.6,18.38,73.46,36.0
2210,臺東縣,2013/12/12,關山,2.3,0,0,21.2,28,46,29.0,12.03,1.86,10.15,0,0,0,1.17,15.15,85.16,46.0
2211,臺東縣,2013/12/11,臺東,2.0,0.63,0,26.5,33,33,24.0,9.56,2.38,7.19,0,0,0,1.99,18.27,79.09,33.0
